tweet_text,label
b'@damianusdalita6 @Spider__matriX @RizkiR4madani @edward_7011971 @TeWeL7 @MOMDian2 @MaryanaNunung @TukangMu @kasrulsani9 @Jokoumb64504158 @evisuryanti10 @felixaaf1 @babegalak1 @JohnIrwan4 @Ozastia @SetiaAdy_p @AaLembur @PensiunanRambo @Luthfie999 @RazkaFaiz @MukhtarLuthfi12 @Dickusnadi1 @SalmaBrecht @BHD_8 @periani @APLpangeran1 @wartawankoboi13 @BHoaxx @CANDAdanBISNIS @CumiCue @Yul3h4 @LukmanHarijanto @dwija_pangarsa @Galih_Akek @So3daRn0 @AriestaRiico @bhenytarika28 @sofiankawar1 @lukmanalwahid @wantahgdn @PLiantini @Zulfika35354359 @HeriSu19 @mamiagarislucu @aguzts_ @SultanAnjar @BayuErrianto Amin mks suwun Mas bro\n@basuki_btp calon Gubernur ibukota baru\n@aniesbaswedan calon gabener ibutiri\n@ganjarpranowo dan ko Ahok\nCalon pres 2024\nWanaibon calon di makzulkan hehehe\n#4niesRajaKambingHitam',0
b'@yusuf_dumdum @arjuno_ireng01 @aniesbaswedan Lakukanlah jk mmg kan menghibur kalian... Kalah di pilgub ibukota yg asli lansung dibuatkan ibukota baru utk beliu\n\nNanti kalau anak n mantu pak joko kalah pilkada silahkan jua buatkan kota khusus buat mereka',0
b'@RizmaWidiono @basuki_btp Ahok gubernur ibukota baru\nWanaibon gabener ibutiri\nAhok Ganjar capres 2024\nWanaibon calon di pecat wkwkwkw\nGusti mboten sare GBU u Ko Ahok\n#4niesRajaKambingHitam',0
"b'@Zulkiflilubis71 Kartu prakerja tidak jadi terbit, ada 300juta lapangan kerja baru di daerah ibukota baru.'",0
b'Salam Pancasila\nPak Ahok apa benar ini?\nPemimpin ibukota baru itu ditunjuk atas mandat istana nantinya? Udah gila benar ini \nhttps//t.co/WQuizKV7x8',0
b'Grab Dukung Pembangunan Ibukota Baru.  https://t.co/2uSnsx5m5e',1
b'Mau tahu cara menjadikan orang yg tak bermutu ini memimpin suatu daerah setelah babak belur di pilkada DKI?\n\nLewat sistem demokrasi lagi? NO \xe2\x9d\x8c\n\nDibuatkan daerah baru berstatus ibukota? YES \xe2\x9c\x94\n\nDib https://t.co/yKRRTjHI2X',0
"b'@VIVAcoid Kalah di dki, bandarnya buat ibukota baru buat dia jd pemimpin tanpa pilkada....edaaaannn, bawa pindah sama ahokernya sekalian\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
b'Berani2nya bilang #IndonesiaDiAmbangKebangkrutan \n\nDibawah pimpinan jkw the great ! \n\nKoq bisa kalen bilang \n#IndonesiaDiAmbangKebangkrutan \n\nSementara ekonomi meroket dgn 300jt lapangan kerja di ibukota baru',1
b'@AnakKolong___ Dan teruskan formula E d Monas biar makin kelihatan gobloknya.. jgn tanggung2. Anies org goblok yg keras kepala. Lihat istana memasukan BTP mnjd kandidat d ibukota baru maka akan smkin terlihat bodohnya Anies d mata dunia \xf0\x9f\xa4\xa3',0
"b'@AndiArief__ Ibukota dibangun 450 trilyun .. Baru jadi 2024 trus doi lengser balik ke solo, presiden baru gak mau nempatin, karena gak efisien / high cost.'",0
b'@RMondrokumoro @Zhico_Hernandez @Dennysiregar7 @aniesbaswedan Cebong pindah gi ke ibukota baru sono....',0
b'@VIVAcoid Dari pemimpin ibukota baru trus naik level jadi pemimpin negara (baru) ini. Keliatan bgt polanya',0
"b'@DonAdam68 Gagal di DKI, dimodalin Cukong bikin ibukota baru buat naro si mulut Taik ini jadi pemimpin. Kasian.'",0
b'@HD52766966 Kmrn malah digosipkan sbg menko percepatan pembangunan ibukota baru',1
"b'@AdamBagaskara @senjatanuklir Beda cerita lah dam sama pembebasan lahan di ibukota baru. Itu bukan sebuah kebuthhan semua masyarakat, kalo ini kan kebutuhan (atleast pada kondisi kayak gini)'",1
b'@RizkiR4madani @edward_7011971 @TeWeL7 @MOMDian2 @MaryanaNunung @TukangMu @kasrulsani9 @Jokoumb64504158 @evisuryanti10 @felixaaf1 @babegalak1 @JohnIrwan4 @Ozastia @SetiaAdy_p @AaLembur @PensiunanRambo @Luthfie999 @RazkaFaiz @MukhtarLuthfi12 @Dickusnadi1 @SalmaBrecht @BHD_8 @periani @APLpangeran1 @wartawankoboi13 @BHoaxx @CANDAdanBISNIS @CumiCue @Yul3h4 @LukmanHarijanto @dwija_pangarsa @Galih_Akek @So3daRn0 @AriestaRiico @bhenytarika28 @sofiankawar1 @lukmanalwahid @wantahgdn @PLiantini @Zulfika35354359 @HeriSu19 @mamiagarislucu @aguzts_ @SultanAnjar @BayuErrianto @jubrik844 @positive_values @Sevri01 @XinhuaChinese Ahok gubernur ibukota baru\nWanaibon gabener ibutiri\nGanjar dan Ahok Capres 2024\n#4niesRajaKambingHitam #CoronaVirusIndonesia \n#VirusCoronaindonesia https://t.co/ChAtCmqXSy',0
"b'@muraf2298 @senjatanuklir Secara logika, bisa ga sih hal yang termasuk ""force majeure"" kaya gini diterapin pembekuan harga sementara oleh pemerintah? Kasusnya menurut gue udah banyak, yang paling gede ini, sebelumnya terkait pembebasan lahan di ibukota baru (pada rame-rame beli tanah)'",1
b'@Erryb2gmailcom1 @yunartowijaya @aniesbaswedan Suruh pindah ke ibukota baru. Disana bebas banjir. Ahok mo jd kepala disana \xf0\x9f\x98\x82',1
"b""It's officially mapped.\n\n\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nConfirmed 2\nDeath 0\nRecovered 0\nExisting 2\n\nPS:\nEntah kenapa titiknya bukan di Jakarta, melainkan di Kalimantan.\n\nSebuah tanda kebetulan bahwa calon Ibukota baru bakal rawan bencana?\n\nWallahu a'lam. https://t.co/Jxzx0W4EUD""",0
b'@gunturPangestu_ @VIVAcoid \xf0\x9f\x91\xb1\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f: bro seberapa hebat kakak mu.?\n\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\xa6\xb2: Aku kalah nyalon gubernur di ibu kota trs dibuatin ibu kota baru biar aku jadi gubernur di ibukota.',0
b'@WongCiliiiiiik @AyubeeB @OposisiCerdas @jokowi @KemenBUMN @KemenkesRI @KemenkeuRI @KemensetnegRI @perekonomianri @PolhukamRI @Kemhan_RI Apalagi dana pindah ibukota yg bukan tuk rakyat',0
b'@msaid_didu biarkan aja mereka menempati Ibukota baru. Ibukota sekarang tetap jalankan tanpa mereka.',1
b'@sundari_eri @gunturPangestu_ @VIVAcoid makanya rakyat harus menolak rencana ibukota baru yg cm menguntungkan aseng!',0
b'@VIVAcoid Corona lebih URGENT diurusin dibanding ibukota baru',1
b'@Jean_Aprilia97 Presidennya dri PDIP. Maunya ibukota baru pun harus org PDIP jg. Gubernur ibukota baru dipilih tdk melalui pilkada. Macam mana ini?',0
b'Sangat Setuju Sekali klu Bapak  basukibtp Jadi Kandidat Gubernur Ibukota Negara Baru \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x99\x8f Posted withregram \xe2\x80\xa2 _yusufmuhammad_ AHOK MASUK KANDIDAT CALON KEPALA OTORITA IBU KOTA BARU\n\nPresiden Joko Widodo\xe2\x80\xa6 https://t.co/4c5aaLtCWf',1
b'@DonAdam68 Ngeri ya? Hanya demi seorang Ahok sampai dibuatin Ibukota baru. Ga waras.',0
b'@rmol_id Gagal di ibukota lari ke ibukota baru. Makar yg terbaca. Gak cerdas jg kalian ini',0
"b'@NgopiJahe_09 @YRadianto Bagus jg di Pertamina., tp kalo di Ibukota baru, beliau lebih leluasa membuat kebijakan2 yg sifatnya lebih umum dan berdampak luas bagi masyarakat, juga posisi yg lbh baik secara politik ..\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",1
"b'Apakah begitu berharganya nilai Ahok pada Jokowi dan mungkin parpol pengusung Jokowi (PDIP, Nasdem dll) sehingga ketika Ahok kalah dipilkada DKI maka dipikirkan membuat ibukota negara yg baru utk diberikan kepadanya menjabat setara gubernur DKI Jakarta..? (mgkn tdk seperti ini)\xf0\x9f\x98\x83 https://t.co/Ksq8Nby9gW'",0
"b'@PolitikToday Kalah di pilgub, dibuatin ibukota baru. \nGa kebayang klo 2019 kmrn kalah, dah bikin negara baru kali ya....'",0
b'@yusuf_dumdum @aniesbaswedan Wkwkwk makann tuh ibukota baru . Biar tenang jakarta cebong pada ikut sana ke ibukota baru .. biar enak kan jung jungan lu ada disana',0
"b'@yusuf_dumdum @aniesbaswedan jika betul pak @basuki_btp terpilih/di pilih untuk memimpin ibukota baru, sy khawatir banyak kadrun gantung diri\natau yg kabur gak brani balik mendadak stroke'",0
"b'@BHD_8 @basuki_btp Ditangan yg bersih, Ibukota Baru berkwalitas'",1
b'@msaid_didu Tenang kalah diibukota saya bikinkan ibukota baru',0
b'@VIVAcoid pede amat pak. emangnya anda masih jd presiden saat ibukota baru udah jd? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
b'8. Kali Baru Timur\xc2\xa0adlh\xc2\xa0sungai\xc2\xa0yg mengalir di wilayah\xc2\xa0Jawa Barat\xc2\xa0dan\xc2\xa0Daerah Khusus Ibukota Jakarta\xc2\xa0\n(Tggjwb Jabar &amp; DKI)\n\nhttps://t.co/3tmEW8Qg4z',0
"b'Pak Azwar Anas jd bakal calon pemimpin ibukota baru, cucyok yaaa'",1
"b'@DukeCondet Tenang, ada ibukota baru....'",1
b'@yunartowijaya @ganjarpranowo @ridwankamil Orang kite udeh kenyang ama gimmick Bossss. Kalo bneran serius mah lupain tuh yg namenye ibukota baru. Masi aje mikirin cuan kondisi lagi bgini..',0
b'@Andiretaks @aniesbaswedan semoga sebelum ibukota baru terbentuk jkw terjungkal dari kekuasaannya',0
b'@VIVAcoid Emanh ibukota baru selesai kapan? Masi njabat gak si wiwi? Mau bohong lagi ya wi?',0
"b'Selamat datang corona #COVID19indonesia , akhirnya insentif yang kami curahkan mendapatkan hasil.\nTerimakasih kepada para influencer telah memanfaatkan dana 72M dengan baik.\nUntuk pak napi, kalau nanti masih hidup, saya siapkan jabatan di ibukota baru.\n\n*JW'",0
"b'@DonAdam68 @msaid_didu Kalah di ibukota beneran, di buatkan ibukota baru,,kok segitunya sama ahok?? Ada apa sih sebenarnya pak jokowi sama ahok??'",0
"b'@VIVAcoid Pindah ibukota tujuannya cm ngasih jabatan ahok ternyata, naga"" nya ibukota baru akan dikuasai rasnya ahok'",0
b'Pembicaraan Presiden terkait Ibukota Baru dengan Mr.Toni Blair di Istana....\n\nPak Jokowi sangat Comited terhadap pemindahan dan pembangunan ibukota negara yang baru ...\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d https://t.co/iibaHSIYqd',1
"b""Oh, jadi keputusan memindahkan ibukota negara lebih karena demi Ahok? Manusia yg jelas-jelas telah hukum karena menistakan Al-Qur'an ternyata begitu istimewa di mata mereka yang berkuasa.\n\nSaya yakin, jika ini terjadi, umat &amp; ulama akan bergerak melawan.\n\nhttps://t.co/xOx9gzGrln""",0
"b'Yess !!!\n\nBuatlah kami bangga kembali atas ibukota negara NKRI, Koh Ahok \xf0\x9f\x91\x8d\n.\n(https://t.co/fE0a1ayn4Z) https://t.co/izfFRzQZhl'",1
"b'@03__nakula @MohMaliki gagal jd gubernur ibukota, bikin deh ibukota baru dan tinggal tunjuk, mantap pakde'",0
"b""Seharian baru ini nemu berita bikin hati bahagia\xf0\x9f\x98\x8d\n\nGBU @basuki_btp Kepala Badan Otorita Ibukota Baru \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\n\nKeIhklasan yg bapak tanam , kini berkah menghampiri tanpa jeda.\n\nTetaplah jadi Panutan\nTetaplah jadi Anak Bangsa yg m'cintai Bangsamu tanpa lelah.\n\xf0\x9f\x99\x8f\nhttps://t.co/t8WNgBfx0k""",1
"b""@msaid_didu Pertimbangannya apa ya? Mgkn ketegasan kali ya, karena di daerah banyak 'raja-raja lokal'? Yg tegas bukannya banyak? Ust @UstadzWaloni jg sangat tegas. \n\nYuk kita POLLING saja. Selain Menteri Bambang Brodjonegoro, siapa yg layak pimpin Ibukota Baru?\n\nhttps://t.co/UoCKUxEE0w""",1
"b'""T*HI, TA*I, TAH*"" \n\nDemikian jargon mantan napi penista agama yang penuh dugaan korupsi akan memimpin ibukota baru (konon) Indonesia di Penajam Passer. \nIbukota yang sepenuhnya dibangun pengembang. \nDi rezim ruwaibidhah Joko yang bisa nyapres krn pengembang. https://t.co/aw97WO7NuC'",0
b'@yusuf_dumdum @aniesbaswedan Anis?\nGak bakal kelar tuh ibukota baru',0
b'@KumajasRobby Cma buat pengalihan isu z...ibukota baru bkal jd proyek mangkrak 2024',0
"b'Kalah di dki, di siapkan lah ibukota baru utk si nge hoax. https://t.co/yUJflpii1p'",0
b'Asik Kaltim Jadi Ibukota Baru Indonesia https://t.co/ywFWNCM0l0',1
"b'Fokus urus Corona dulu Pak..\n\nJangan pilih Ahok Pak, bikin rame...masa kalah pilkada DKI trus dibuatin Ibukota negara baru...rnak beneeer.\n\nBapak punya hutang apa.sih sama Ahok, kok sayang banget.\n\nJokowi Akui Ahok Calon Pemimpin Ibu Kota Baru - VIVA https://t.co/DVPRORv0e4'",0
b'Pak presiden @aniesbaswedan \nTanggap sekali.. \nGubernur ibukota baru blm ngumumin https://t.co/HZvNdswzfJ',1
b'Keok di DKI truz dibikinin ibukota baru https://t.co/a6fofXq5mF',0
b'Ayo bro segera pesan kavling di ibukota baru @RickyLoebis https://t.co/NmPSXSWdd7',1
b'Wabah coovid19\n\nAhok calon pemimpin ibukota baru\n\nKasus yunani\n\nKasus india\n\nKasus kashmir\n\nDan masih banyak lainnya.. \n\nDunia baik-baik saja? \n\nGundulmu.. \n\n\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa',0
b'@CebongParno Buat nguras Ibukota baru yg kebanjiran.\n#IndonesiaDiAmbangKebangkrutan \n#IndonesiaDiAmbangKebangkrutan',0
b'@VIVAcoid Ahok masih percaya juga bakal dijadikan sbg gubernur ibukota baru ? Siap2 kuciwa',0
"b'@DiantyYasmin3 Setuju banget \xf0\x9f\x91\x8d krn pak Ahok @basuki_btp adlh pemimpin yg punya integritas dan tanggung jawab tinggi terhadap tugasnya,,, tepat sekali pakde @jokowi memilih kohh Ahok jd kepala otorita ibukota baru Kaltim'",1
"b'@CNNIndonesia Mantab nih biar nti FPI, GNPF,212 Klu mau buat rusuh di IBUKOTA BARU dilibas habis ma warga lokal di KALTENG \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa'",0
"b'4 Nama Calon Kepala Badan Otorita Ibukota Baru, Ada Ahok hingga Azwar Anaz \n\n#Ibukota #IbukotaBaru ##BadanOtoritaIKN #IbuKotaNegara \nhttps://t.co/LKN81s9H3J'",1
"b'Pak Tum mau jadi CEO ibukota baru, fix warung sebelah bakal naik harga nih, saatnya ditabung d situ, wuwuwuwuwu.'",0
b'@03__nakula @aniesbaswedan sebagai Konsultan Utama Ibukota Baru masalah Bebas Banjir\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd',1
b'Anjjaay nih segini beneran yah? bisa buat mindahin ibukota 2 kali nih. https://t.co/jPaP2gSGia',0
b'Nah.. Gitu NGIBULnya gak tanggung2 jml rakyat Indonesia 260jt kalen janjiin lapker 300jt di Ibukota baru \nhttps://t.co/R4fjTDH87l',0
b'Gud3 ngibulnya gak tanggung2 jml rakyat 260jt disiapain lapker 300jt di Ibukota baru dasar idiotong https://t.co/GsN4pDkbkB',0
b'@syafrinkar Emang yakin jadi pindah ibu kota? Atau bangunan itu berdiri di lokasi calon ibukota baru? Pertahankan jabatannya sampai akhir aja blm tentu.',0
"b'@picoez @tempodotco @walhinasional @GreenpeaceID @EHindonesia @Hijaukudotcom @jokowi Kaya nya lahan buat ibukota baru masih banyak pohon ulin nya,jangan2 buat... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0
b'Pak @jokowi saran yg bagus lho ini... Utk sementara ini bicara yg penting &amp; yv genting aja dl pak... Ibukota baru kan sdh serahin ke cukong... Tau beres ajalah..... https://t.co/EdXKoWlPIY',0
"b'@tempodotco Untuk mengawasi pembangunan ibukota baru bagi negara sebesar Indonesia, bukan hal yg kaleng2\n\nAkan ada jutaan masalah besar kecil\n\nButuh sosok petarung tangguh yg gigih dan rewel agar semua berjalan sesuai perencanaan\n\nAhok salah satu dari sedikit tokoh yg sudah teruji utk itu'",1
"b'@TomiStarky @VIVAcoid Ya kalau jadi pindah, ibu kota baru statusnya juga DKI kali, om. Ga akan disatuin dengan Provinsi yang udah ada. Namanya juga Daerah Khusus Ibukota. Justru Jakarta ini yang ga tau nantinya gimana. Karena kalau udah pindah jelas bukan DKI lagi dan terlalu kecil buat jadi Provinsi.'",1
"b'@ustadtengkuzul Yakin cuman 2 orang positif corona ?, sempat 10 hari sejak dansa valentine di Paloma Amigos, baru ke RS Mitra Depok dan dirujuk ke RSPI.\nCek dalam 10 hari kontak fisik sama siapa saja, termasuk di RS Mitra Depok.\nGara2 corona agenda omnibus law dan pindah ibukota harus tiarap.'",0
b'Ga akan jadi tuh ibukota baru https://t.co/dQKDoUrOZp',0
b'@BudyJember @FerdinanHasudu1 @zuriswanfajri @bangyupi_006 @AdhieMassardi Jakarta akan damai jika para buzzer dan kecebongnya pindah ke ibukota baru \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83',0
"b'@Soetikman1 @JulioAndrea4 Nggak, krn sy yakin itu tdk akan terjadi. Sy cuma meluruskan otak @JulioAndrea4 \nStatistik lg nih..\nPenduduk jakarta 10jutaan. Ibukota baru perlu PNS 200 ribuan. Artinya maksimal yg pindah adalah PNS nya ditambah yg lain, paling byk 500 ribuan orang. \nMsh ada 9,5 jt di jkt.'",1
"b'@IQdiatasrata2 @roz_zale @VIVAcoid Gw pgn liat si A Hog teriak2 ""Taik lu"" ke orang Dayak \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82, ane ingetin aje dulu, ane jadi pelaut dgr cerita org Madura dibantai di Kalimantan. Org Jakarta mah masi sabar, dikatain taik dll, ga dibantai itu A Hog. Nanti tes ya di ibukota baru \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8\xf0\x9f\x90\xb8'",0
"b'""Yang namanya kandidat ya memang banyak, satu Pak Bambang Brodjo, dua, Pak Ahok, tiga, Pak Tumiyono, empat, Pak Azwar Anas,"" ujar Presiden Joko Widodo (Jokowi) \n#Ahok #AzwarAnas #IbuKota #Jokowi #BambangBrodjo #Tumiyono https://t.co/bbi46HFkAb'",1
"b'Ibukota baru, jabatan baru buat Ahok. \nhttps://t.co/99R4trLkC8'",0
b'@VIVAcoid Ibukota baru atau pusat bisnis yg dialihkan disana itu???',1
"b'Jokowi: ""Ahok kandidat kepala badan otorita ibukota baru"".\n\nDitangan Ahok Jaminan ibukota baru akan lebih baik dari Jakarta.\xf0\x9f\x98\x89\n\n*Kemana yang kemarin teriak"" Jokowi korban kan Ahok demi kekuasaan*.\xf0\x9f\xa4\xad\n\nhttps://t.co/MaYi3iO983'",1
b'sak mingsal ahok jadi gubernur jakarta? gak perlu ada ibukota baru kan?...... https://t.co/J8sebsv8Pb',1
"b'J: kalah kau ho?\nA: iya pakde.\nJ: Yaudah, jd gubernur di ibukota baru ya. Uangnya ada tinggal mau atau tidak. Aku tunjuk, ga pake pilkada2an https://t.co/80d2VFHjN4'",0
"b'Pemerintah kok menanggepinya dengan kesan SANTAI, sambil duduk, seperti ngobrol bareng Menteri sambil ngopi.\nsetelah itu fokus lagi sm Ibukota Baru dan genjot Pariwisata. Kacau!! https://t.co/WuzDIEOt3Y'",0
"b'@demokrasicoid Ya kalau cuma bicara Corona,trus cukong2 ibukota baru gimana dong? Main tiktokan?'",0
b'@KRMTRoySuryo2 @msaid_didu reklamasi dihentikan.. skenario gagal total.. kompensasi ibukota baru.. \nDan sy khawatir kawasan ibukota baru bagai kluster raksasa.. siapapun yg masuk hrs lewat gate spt jalan tol',0
"b'Gara2 pilkada Ahok kalah, Jokowi rela bangun ibukota baru demi Ahok. ""Tenang aja Hok, lu kalah di ibu kota, tapi lu pimpin ibukota baru ya""'",0
"b'@ixi_iman @DivHumas_Polri @mohmahfudmd @permadiaktivis @ChusnulCh__ @meeraasyikin @Namaku_Mei @MWuryantati @RAISYAELBIX1 @JulioAndrea4 Pikiran ya, gimana kalo dah pindah ke ibukota baru. Usahamu kembang kempis dong. Sabarrrr boong, ada solusinya.'",0
"b'@Soetikman1 @DivHumas_Polri @mohmahfudmd @permadiaktivis @ChusnulCh__ @meeraasyikin @Namaku_Mei @MWuryantati @RAISYAELBIX1 @JulioAndrea4 Lu pikir urbanisasi nya tiap hari 297,25 juta jiwa hilir mudik ke ibukota baru.\n\nCepet sadar ya, kalian itu dibohongi Bong.\nYa persis dg ekonomi meroket 7% (nyatanya 4,9%)\nKCIC jkt-bandung - tanpa amdal bikin banjir - proyek distop \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa'",0
"b'@Soetikman1 @DivHumas_Polri @mohmahfudmd @permadiaktivis @ChusnulCh__ @meeraasyikin @Namaku_Mei @MWuryantati @RAISYAELBIX1 @JulioAndrea4 Wkwkwkwk migrasi urabanisasi tetep aja mesti jadi warga ibukota baru Bong, kalo udah dibatasi 2,75 juta itu ya semua sdh disediakan fasilitas pemukiman dan sarannya.\nlu pikir tiap hari PP bekasi-bogor-depok-tangerang ke ibukota baru naek perahu? \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\n\nMikiiiiiiiiiiir.'",0
"b'Hemmmmm msh ngegas ibukota baru, tdk peka kondisi keuangan RI, begitu urgent kah? Urgent buat siapa? https://t.co/wgPxfHFfeL'",0
b'Sekuler 23 : Menakar Wajah Baru Ibukota\xc2\xa0(II) https://t.co/2We4RWRO5Z https://t.co/FrVk2TZSvV',1
"b'@EdiIswardi Penduduk ibukota baru maksimal 1,5 juta jiwa.\nJokowi Janji Buka 3 Juta Lapangan Kerja di Ibu Kota Negara Baru.\n\nOra nyambung.'",1
"b'@Soetikman1 @DivHumas_Polri @mohmahfudmd @permadiaktivis @ChusnulCh__ @meeraasyikin @Namaku_Mei @MWuryantati @RAISYAELBIX1 @JulioAndrea4 Orang waras pasti ngakak kibulan ini \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nWarga Ibukota baru dibatasi 2,75 juta orang.\nPemerintah akan sediakan 300 juta lapangan pekerjaan di Ibukota baru\n\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 \nItu 297,25 juta pekerjaan buat orang apa cebong?\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nAmpyun ampyun dikibulin kek gini koq percaya'",1
b'@CNNIndonesia Udahalah jgn bahas ibukota baru suspend dulu...atasi dulu neh covid19 jika berhasil baru bicara ibukota. Ini negara terancam pandemic besar malah bhs yg belum urgent',1
b'Proyek Reklamasi Teluk Jakarta GAGAL krn ijin dicabut anies...kini para cukong CINA berharap proyek yg tertunda bakal dibalikin AHOK di ibukota baru....SELAMAT DATANG DI NEGERI TOGOG!!!!\n#IndonesiaDiAmbangKebangkrutan\n#IndonesiaDiAmbangKebangkrutan\n\nhttps://t.co/XgJuQALwY4',0
b'@VIVAcoid Begitu pentingnyakah ahok bagi negara sampe2 dibikinin ibukota baru ?\nTerus apa gunanya gubernur kaltim ?\nHaloooooo...',0
b'@Anna_MaSue Sumber keuangan dan hutang indo berasal dri mna? Kalo sumber utang nya ancur mau utang ke siapa terus investor investor asing juga mayoritas drimna? Kamu kira impor barang bangunan buat ibukota baru gaikutan anjlok?',1
b'Adakah yg setuju Pak @basuki_btp menjadi kepala otorita IbuKota baru?                                             https://t.co/La1o5jBe8W' TOGOG49674234,1
"b""sip! jadi ini alasan 'maksa' bikin ibukota baru..(?) selalu ada tempat untuk teman sejati.. https://t.co/s1ECbbb5nF""",0
"b'@TsamaraDKI Benar sekali mbaa Tsamara, begitupun pemerinta pusat.  Ada baiknya saran bang @RamliRizal terkait penghentian proyek infrastruktur begitupun proyek ibukota bary juga dipending dulu deh, biar bantuan 600rb ga dibagi duaa'",1
"b'@DiahSoewarno07 Cakeeep.... Jadi gubernur cuba hibahan, nyalon lagi kalah, akhirnya dibikinin ibukota baru ama sohibnya... \n\nGak perlu pilkada emang?\n\n\xf0\x9f\xa4\xa6'",0
"b'Ahok Disebut Bakal Jadi Pemimpin Ibukota Baru, Pengamat: Memang Nggak Ada Yang Lain? #Polhukam'",0
b'@jeketifeed tim J ke calon ibukota baru (kalimantan)\ntim KIII ke Yogja\nT ke ...\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nadik2 akademi ke ... \xf0\x9f\xa4\xad',1
b'Apakah itu untuk ibukota baru negara Cina? Atau dibuatkan untuk Cina? https://t.co/UqWK395tEd',0
"b'@Zahrah40291660 Percaya donk...kan nntnya akan ada istana kenegaraan tentu butuh pekerja, senayan, kantor2 K/L, mabes polri..mabes tni.\n\nJadi pegawai/asn yg di jakarta gak perlu pindah ke ibukota baru\xf0\x9f\x98\x86'",1
"b'Jokowi Masukkan Ahok Bakal Jadi Pemimpin Ibukota Baru, Pengamat: Cari Yang Lain Lah\n\n\xe2\x80\x9cItu akan mengundang perdebatan yang panjang dan tak produktif. Memang nggak ada yang lain?\xe2\x80\x9d ujar Ujang Komarudin\n\nhttps://t.co/h2FqrqANfz'",1
"b'@VIVAcoid \xf0\x9f\x8f\x97\xef\xb8\x8f: heyaa proyek reklamasi di ibukota gagal, rugi... rugi.... \n\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbb: lobi aja bikin ibukota baru aja pak\n\xf0\x9f\x8f\x97\xef\xb8\x8f: lu punya ide mantap punya\n\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbb: nanti tolong *&amp;#@* jadikan pemimpinnya sekalian pak. \n\xf0\x9f\x8f\x97\xef\xb8\x8f: gampang, bisa diatur.'",0
"b'Perpindahan Ibukota Baru, Banyak negara sahabat tertarik untuk bekerja sama\n#4niesrajakambinghitam #lfl #likeforlikes #OmnibusCiptaKerja #omnibuslaw #papua #indonesiamaju https://t.co/PNi4rODvPJ'",1
b'@pramugara_bus @P3nj3l4j4h_id Oiya betul jg ya. Ya oke setuju2 ke ibukota baru aja.',1
b'Padahal dulu Ahok yg menentang Ibukota baru katanya buang2 anggaran. Artinya ga ada yg omongannya bs dipegang yg keluar dari mulut politisi.  \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/y0zDykDsGG',0
"b'@msaid_didu Tapi dgn pede pak @msaid_didu mau bikin ibukota baru,,,ambyaaarrr \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6\xf0\x9f\x99\x88'",0
